,date,count,tavg,tmin,tmax,prcp,wdir,wspd,pres
313,2019-12-15,412,49.8,44.1,55.9,0.0,149.57142857142858,6.0,1022.6
314,2019-12-16,192,47.5,39.9,59.0,0.0,147.71428571428572,3.2,1026.1
315,2019-12-17,794,48.6,39.9,60.1,0.0,145.85714285714286,3.2,1021.0
316,2019-12-18,398,53.4,50.0,57.0,0.0,144.0,11.2,1016.8
317,2019-12-19,477,54.3,48.9,62.1,0.0,142.14285714285714,3.9,1022.7
318,2019-12-20,281,53.1,46.0,64.0,0.0,140.28571428571428,1.6,1022.4
319,2019-12-21,213,53.1,46.0,60.1,0.0,138.42857142857142,6.3,1014.6
320,2019-12-22,80,53.2,46.0,57.0,0.0,136.57142857142856,10.7,1008.3
321,2019-12-23,162,46.6,39.9,54.0,0.0,134.71428571428572,3.6,1012.2
322,2019-12-24,49,46.4,39.9,52.0,0.0,132.85714285714286,5.0,1013.2
323,2019-12-25,16,49.6,46.0,54.0,0.0,131.0,10.6,1009.1
324,2019-12-26,23,50.2,43.0,57.0,0.0,332.0,8.3,1012.8
325,2019-12-27,125,45.5,35.1,57.0,0.0,331.42857142857144,3.6,1018.0
326,2019-12-28,61,46.9,37.0,61.0,0.0,330.85714285714283,2.9,1020.7
327,2019-12-29,3,49.5,44.1,55.9,0.0,330.2857142857143,6.4,1018.9
328,2019-12-30,72,51.1,46.0,59.0,0.0,329.7142857142857,4.1,1019.4
329,2019-12-31,63,50.8,44.05,58.0,0.0,329.1428571428572,5.3,1020.0
330,2020-01-01,104,50.5,42.1,57.0,0.0,328.57142857142856,6.5,1020.6
331,2020-01-02,114,53.4,46.9,61.0,0.0,328.0,4.5,1020.3
332,2020-01-03,81,51.1,42.1,68.0,0.0,2.0,2.7,1022.7
333,2020-01-04,45,53.1,45.0,60.1,0.0,23.0,7.5,1028.4
334,2020-01-05,83,49.6,42.1,57.9,0.0,329.0,5.5,1033.7
335,2020-01-06,31,49.5,39.9,62.1,0.0,316.0,4.8,1031.0
336,2020-01-07,111,47.7,37.9,57.0,0.0,357.0,4.1,1022.8
337,2020-01-08,142,51.1,46.9,57.0,0.0,331.0,5.6,1020.2
338,2020-01-09,34,49.8,44.1,55.9,0.0,333.0,8.7,1018.5
339,2020-01-10,93,47.8,37.9,59.0,0.0,335.0,4.0,1025.6
340,2020-01-11,96,49.6,45.0,57.0,0.0,337.0,5.7,1024.6
341,2020-01-12,34,46.0,39.0,55.0,0.0,7.0,4.2,1022.9
342,2020-01-13,209,49.8,39.9,55.9,0.0,13.0,3.4,1022.5
343,2020-01-14,137,49.5,43.0,54.0,0.0,19.0,6.0,1023.0
344,2020-01-15,142,44.6,36.0,53.1,0.0,25.0,3.5,1017.8
345,2020-01-16,171,46.4,42.1,50.0,0.0,135.0,12.0,1012.3
346,2020-01-17,109,45.9,37.9,55.9,0.0,244.5,4.0,1025.0
347,2020-01-18,2,45.5,39.0,55.9,0.0,354.0,1.4,1026.3
348,2020-01-19,60,46.0,37.9,54.0,0.0,346.0,2.1,1020.4
349,2020-01-20,149,49.8,45.0,57.0,0.0,216.0,3.5,1017.0
350,2020-01-21,107,53.8,48.0,60.1,0.0,152.0,8.5,1020.1
351,2020-01-22,93,55.9,52.0,63.0,0.0,252.5,2.4,1023.6
352,2020-01-23,104,52.3,45.0,61.0,0.0,353.0,2.4,1022.5
353,2020-01-24,108,54.5,46.0,64.9,0.0,334.0,4.2,1024.075
354,2020-01-25,17,57.9,52.0,64.9,0.0,340.5,3.9,1025.65
355,2020-01-26,89,56.8,48.9,61.0,0.0,347.0,6.4,1027.225
356,2020-01-27,127,51.8,44.1,61.0,0.0,5.0,4.2,1028.8
357,2020-01-28,39,54.0,50.0,61.0,0.0,357.0,4.5,1027.2666666666669
358,2020-01-29,18,53.8,48.0,61.55,0.0,349.0,3.85,1025.7333333333331
359,2020-01-30,96,53.6,46.0,62.1,0.0,341.0,3.2,1024.2
360,2020-02-01,144,54.1,45.0,66.9,0.0,349.0,2.4,1024.7
361,2020-02-02,99,51.8,46.0,57.0,0.0,322.0,14.0,1020.1
362,2020-02-03,74,45.9,37.0,55.0,0.0,327.0,7.3,1020.7
363,2020-02-04,32,46.4,37.9,55.0,0.0,336.0,7.8,1024.1
364,2020-02-05,20,48.2,37.0,62.1,0.0,331.0,4.3,1023.9
365,2020-02-06,77,52.7,41.0,66.9,0.0,341.0,2.9,1021.1
366,2020-02-07,184,52.2,41.0,66.9,0.0,338.0,3.6,1020.2
367,2020-02-08,26,51.8,46.0,60.1,0.0,348.0,4.5,1017.9
368,2020-02-09,96,53.8,42.1,62.1,0.0,341.0,12.7,1015.5
369,2020-02-10,11,59.0,46.9,71.1,0.0,303.0,8.1,1016.3
370,2020-02-11,12,60.1,48.0,73.0,0.0,326.5,6.3,1017.4
371,2020-02-12,47,55.4,44.1,70.0,0.0,350.0,4.8,1017.0
372,2020-02-13,1,51.4,45.0,60.1,0.0,359.0,7.0,1018.4
373,2020-02-16,13,52.7,44.1,61.0,0.0,343.0,5.6,1023.1
374,2020-02-18,33,55.2,45.0,69.1,0.0,329.0,4.3,1016.8
375,2020-02-19,26,52.3,41.0,66.9,0.0,337.0,3.4,1019.0
376,2020-02-20,27,54.9,42.1,69.1,0.0,345.0,3.9,1019.4
377,2020-02-21,256,57.2,45.0,66.0,0.0,345.0,1.9,1017.1
378,2020-02-22,79,57.6,51.1,66.9,0.0,344.0,8.7,1016.6
379,2020-02-23,110,53.1,46.0,61.0,0.0,343.0,4.8,1026.5
380,2020-02-24,5,55.6,44.1,69.1,0.0,341.0,4.9,1027.2
381,2020-02-25,10,60.3,44.1,77.0,0.0,343.0,5.3,1024.6
382,2020-02-26,130,61.0,48.0,75.9,0.0,340.0,4.0,1025.4
383,2020-02-27,6,61.5,46.9,78.1,0.0,338.0,3.2,1022.7
384,2020-02-28,1,61.2,53.1,75.9,0.0,338.0,5.2,1019.5
385,2020-02-29,24,54.0,48.9,61.0,0.0,332.0,7.1,1017.4
386,2020-03-01,121,51.3,41.0,60.1,0.0,333.5,6.5,1015.3
387,2020-03-02,2,59.7,45.0,73.0,0.0,335.0,10.2,1016.7
388,2020-03-03,9,62.1,48.0,75.9,0.0,318.0,6.0,1016.1
389,2020-03-04,1,61.9,48.9,77.0,0.0,289.5,4.0,1017.6
390,2020-03-05,2,56.7,50.0,66.0,0.0,261.0,7.1,1019.7
391,2020-03-06,29,56.8,53.1,66.0,0.0,196.0,7.0,1015.3
392,2020-03-07,9,52.5,50.0,55.9,0.0,117.0,7.6,1013.9
393,2020-03-08,26,54.15,48.45,60.95,0.0,182.66666666666669,5.8,1016.1
394,2020-03-09,2,55.8,46.9,66.0,0.0,248.33333333333331,4.0,1018.3
395,2020-03-10,52,59.7,50.0,66.9,0.0,314.0,4.8,1016.0
396,2020-03-11,9,61.9,55.0,72.0,0.0,335.0,7.0,1016.6
397,2020-03-12,57,59.7,48.9,73.9,0.0,264.5,4.6,1012.5
398,2020-03-13,116,55.9,50.0,64.0,0.0,194.0,11.2,1008.4
399,2020-03-14,152,53.4,50.0,59.0,0.0,175.0,9.8,1014.6
400,2020-03-15,174,50.0,46.0,54.0,0.0,169.0,7.6,1014.7
401,2020-03-16,111,47.5,44.1,55.9,0.0,25.0,4.5,1013.1
402,2020-03-17,237,46.8,39.0,57.0,0.0,138.0,6.4,1014.2
403,2020-03-18,230,48.4,42.1,54.0,0.0,162.0,4.9,1012.5
404,2020-03-19,221,52.2,46.0,60.1,0.0,126.25,3.3,1016.2
405,2020-03-20,84,53.2,44.1,63.0,0.0,90.5,4.6,1021.5
406,2020-03-21,11,54.1,48.0,61.0,0.0,54.75,3.4,1020.5
407,2020-03-22,52,55.2,48.9,66.9,0.0,19.0,3.8,1019.95
408,2020-03-23,119,53.2,48.9,57.9,0.0,318.0,6.2,1019.4
409,2020-03-24,59,52.9,48.0,57.9,0.0,176.0,6.7,1020.7
410,2020-03-25,74,49.3,44.1,55.0,0.0,309.0,5.8,1018.5
411,2020-03-26,257,48.6,37.0,57.9,0.0,313.0,7.0,1017.8
412,2020-03-27,97,49.3,37.9,59.0,0.0,273.0,5.9,1021.3
413,2020-03-28,66,52.0,48.0,57.0,0.0,156.0,4.0,1022.3
414,2020-03-29,121,54.9,50.0,62.1,0.0,140.0,7.1,1020.1
415,2020-03-30,126,57.2,52.0,66.0,0.0,342.0,5.4,1025.1
416,2020-03-31,107,57.0,51.1,66.9,0.0,333.0,6.8,1022.3
417,2020-04-01,157,54.3,48.0,63.0,0.0,324.0,9.4,1016.1
418,2020-04-02,65,53.8,42.1,66.0,0.0,331.0,7.5,1018.3
419,2020-04-03,112,51.8,39.9,63.0,0.0,354.0,6.6,1017.8
420,2020-04-04,42,51.8,42.1,60.1,0.0,156.0,8.2,1012.4
421,2020-04-05,52,52.3,50.0,55.0,0.0,138.0,7.3,1005.4
422,2020-04-06,177,47.7,43.0,51.1,0.0,329.0,3.0,1011.3
423,2020-04-07,75,50.9,39.9,63.0,0.0,343.0,6.1,1017.9
424,2020-04-08,79,55.8,48.9,64.9,0.0,159.0,6.4,1014.5
425,2020-04-09,87,57.4,53.1,63.0,0.0,114.0,5.3,1016.0
426,2020-04-10,281,58.6,54.0,66.0,0.0,340.0,9.1,1017.5
427,2020-04-11,146,56.7,53.1,64.0,0.0,319.0,6.2,1017.1
428,2020-04-12,85,57.4,52.0,66.9,0.0,327.3333333333333,4.6,1016.8
429,2020-04-13,18,59.7,52.0,70.0,0.0,335.6666666666667,5.5,1019.45
430,2020-04-14,134,62.4,48.0,77.0,0.0,344.0,5.2,1022.1
431,2020-04-15,59,63.3,50.0,81.0,0.0,322.0,6.2,1017.6
432,2020-04-16,198,57.7,53.1,66.9,0.0,349.0,6.3,1013.0
433,2020-04-17,82,58.6,55.0,66.9,0.0,182.0,6.8,1013.8
434,2020-04-18,37,59.0,55.0,68.0,0.0,238.0,8.2,1017.5
435,2020-04-19,95,57.9,48.0,68.0,0.0,346.0,6.6,1018.0
436,2020-04-20,324,57.7,54.0,64.0,0.0,335.0,8.7,1019.6
437,2020-04-21,218,58.6,54.0,70.0,0.0,325.0,7.8,1023.4
438,2020-04-22,98,61.2,48.9,75.9,0.0,345.0,7.5,1024.9
439,2020-04-23,77,63.9,55.9,75.9,0.0,340.0,8.9,1022.6
440,2020-04-24,176,66.6,54.0,82.9,0.0,334.0,6.6,1018.9
441,2020-04-25,60,68.0,55.9,84.0,0.0,344.0,5.9,1017.1
442,2020-04-26,35,63.5,53.1,75.9,0.0,340.0,7.9,1017.5
443,2020-04-27,245,63.5,52.0,75.9,0.0,342.0,7.7,1019.7
444,2020-04-28,149,66.7,55.9,84.0,0.0,336.0,6.5,1017.9
445,2020-04-29,207,61.3,55.0,69.1,0.0,344.0,7.8,1017.5
446,2020-04-30,255,61.7,53.1,75.0,0.0,351.0,7.8,1019.2
447,2020-05-01,61,61.9,50.0,73.9,0.0,345.0,8.8,1018.8
448,2020-05-02,50,63.3,55.0,73.0,0.0,339.0,6.8,1019.95
449,2020-05-03,480,61.2,52.0,70.0,0.0,333.0,9.3,1021.1
450,2020-05-04,336,61.2,46.9,79.0,0.0,338.0,6.6,1020.8
451,2020-05-05,677,61.9,50.0,75.0,0.0,349.0,8.3,1020.4
452,2020-05-06,578,64.9,52.0,81.0,0.0,338.0,8.5,1020.6
453,2020-05-07,481,69.4,52.0,86.0,0.0,337.0,6.0,1014.2
454,2020-05-08,507,71.1,55.9,90.0,0.0,338.0,4.8,1011.3
455,2020-05-09,892,62.8,55.0,75.9,0.0,330.0,7.0,1012.6
456,2020-05-10,528,62.2,54.0,73.0,0.0,256.0,8.3,1013.15
457,2020-05-11,535,62.2,53.1,73.9,0.0,182.0,12.9,1013.7
458,2020-05-12,625,61.2,55.9,68.0,0.0,242.0,9.9,1015.4
459,2020-05-13,446,60.4,50.0,69.1,0.0,223.0,5.9,1017.6
460,2020-05-14,451,62.8,54.0,73.0,0.0,275.0,6.2,1019.3
461,2020-05-15,379,64.0,57.0,73.0,0.0,327.0,10.3,1018.7
462,2020-05-16,303,65.7,55.9,75.9,0.0,356.0,6.7,1014.3
463,2020-05-17,343,65.5,62.1,73.9,0.0,161.0,12.0,1010.4
464,2020-05-18,344,61.9,55.9,69.1,0.0,232.0,9.1,1012.8
465,2020-05-19,81,59.9,51.1,71.1,0.0,268.0,9.0,1017.1
466,2020-05-20,416,61.7,57.0,71.1,0.0,296.0,8.3,1019.6
467,2020-05-21,303,63.9,51.1,78.1,0.0,307.0,8.1,1016.5
468,2020-05-22,167,62.6,55.0,73.0,0.0,318.0,7.2,1013.6
469,2020-05-23,84,65.1,51.1,82.0,0.0,329.0,7.4,1014.0
470,2020-05-24,59,69.6,54.0,89.1,0.0,340.0,5.8,1014.1
471,2020-05-25,212,77.5,62.1,93.9,0.0,335.75,5.8,1011.6
472,2020-05-26,131,79.3,63.0,95.0,0.0,331.5,6.2,1010.7
473,2020-05-27,192,78.4,66.0,93.0,0.0,327.25,6.8,1011.1
474,2020-05-28,346,68.7,57.9,81.0,0.0,323.0,7.3,1012.1
475,2020-05-29,49,65.8,57.9,79.0,0.0,178.0,11.7,1011.4
476,2020-05-30,142,66.0,62.1,72.0,0.0,181.0,11.3,1013.0
477,2020-05-31,27,63.5,55.9,72.0,0.0,347.0,5.8,1014.6
478,2020-06-01,50,67.1,60.1,78.1,0.0,339.0,7.5,1015.1
479,2020-06-02,57,74.8,60.1,91.0,0.0,345.0,6.8,1014.6
480,2020-06-03,13,80.1,64.9,96.1,0.0,330.0,6.6,1013.0
481,2020-06-04,78,74.5,62.1,91.9,0.0,326.0,6.4,1007.9
482,2020-06-05,42,64.4,57.9,72.0,0.0,227.0,13.2,1009.5
483,2020-06-06,26,62.4,55.9,73.0,0.0,320.0,9.7,1015.0
484,2020-06-07,34,61.0,54.0,69.1,0.0,317.0,14.9,1019.5
485,2020-06-08,59,65.1,52.0,78.1,0.0,334.0,9.4,1021.4
486,2020-06-09,63,70.3,55.0,90.0,0.0,342.0,7.0,1020.1
487,2020-06-10,27,71.6,59.0,87.1,0.0,332.0,7.3,1016.5
488,2020-06-11,190,70.0,59.0,84.9,0.0,347.0,8.0,1015.2
489,2020-06-12,148,64.2,57.9,71.1,0.0,334.0,10.9,1017.8
490,2020-06-13,72,63.3,55.9,72.0,0.0,338.0,9.4,1018.4
491,2020-06-14,159,65.7,59.0,77.0,0.0,342.0,8.8,1016.1
492,2020-06-15,426,66.7,59.0,77.0,0.0,350.0,8.3,1016.3
493,2020-06-16,316,64.6,57.0,73.0,0.0,348.0,10.5,1015.9
494,2020-06-17,265,70.9,55.9,86.0,0.0,336.0,7.2,1014.2
495,2020-06-18,156,75.2,60.1,91.9,0.0,336.0,7.0,1011.7
496,2020-06-19,100,69.4,59.0,82.9,0.0,329.0,8.1,1012.0
497,2020-06-20,299,65.7,55.9,79.0,0.0,322.0,7.7,1014.8
498,2020-06-21,127,68.0,57.9,81.0,0.0,352.0,7.7,1014.3
499,2020-06-22,98,68.9,57.0,86.0,0.0,313.0,7.4,1013.3
500,2020-06-23,78,68.7,57.9,82.9,0.0,313.0,9.0,1012.1
501,2020-06-24,104,69.6,59.0,84.0,0.0,313.0,7.5,1009.1
502,2020-06-25,10,68.4,57.9,82.0,0.0,313.0,8.6,1008.5
503,2020-06-26,117,69.3,59.0,82.0,0.0,313.0,8.3,1011.1
504,2020-06-27,51,69.4,61.0,82.9,0.0,328.0,7.3,1010.3
505,2020-06-28,66,66.0,57.9,78.1,0.0,164.0,10.8,1007.7
506,2020-06-29,41,67.6,55.0,82.0,0.0,0.0,10.2,1010.6
507,2020-06-30,91,71.4,57.9,89.1,0.0,333.0,8.5,1012.1
508,2020-07-01,67,66.4,55.9,82.9,0.0,145.0,9.4,1009.7
509,2020-07-02,116,64.9,55.9,77.0,0.0,179.0,12.2,1011.5
510,2020-07-03,89,65.7,55.0,77.0,0.0,255.0,9.0,1015.6
511,2020-07-04,41,71.4,57.0,87.1,0.0,332.0,6.4,1016.2
512,2020-07-05,55,71.1,59.0,84.9,0.0,338.0,6.9,1015.3
513,2020-07-06,12,66.0,55.0,78.1,0.0,344.0,8.0,1014.6
514,2020-07-07,98,66.7,55.0,82.0,0.0,340.25,7.5,1013.9
515,2020-07-08,39,68.5,57.9,82.9,0.0,336.5,7.1,1011.6
516,2020-07-09,111,69.1,55.9,86.0,0.0,332.75,7.1,1012.0
517,2020-07-10,110,71.4,60.1,84.9,0.0,329.0,6.0,1015.2
518,2020-07-11,244,73.0,60.1,90.0,0.0,331.0,6.0,1015.2
519,2020-07-12,73,72.9,60.1,89.1,0.0,311.0,6.6,1012.5
520,2020-07-13,29,68.2,59.0,79.0,0.0,291.0,7.5,1011.3
521,2020-07-14,57,66.4,57.0,82.0,0.0,271.0,12.1,1012.6
522,2020-07-15,214,67.1,57.9,80.1,0.0,251.0,9.4,1012.3
523,2020-07-16,131,66.4,57.9,75.9,0.0,312.0,7.9,1012.2
524,2020-07-17,95,68.4,57.9,80.1,0.0,331.0,7.1,1013.4
525,2020-07-18,86,68.7,59.0,80.1,0.0,311.0,8.0,1014.3
526,2020-07-19,29,67.3,60.1,77.0,0.0,341.0,7.1,1014.8
527,2020-07-20,93,66.4,61.0,75.0,0.0,349.5,7.2,1015.0
528,2020-07-21,84,65.7,59.0,78.1,0.0,358.0,7.1,1011.6
529,2020-07-22,35,67.1,57.9,81.0,0.0,347.3333333333333,8.2,1011.7
530,2020-07-23,90,67.3,59.0,81.0,0.0,336.6666666666667,8.8,1011.8
531,2020-07-24,164,65.3,57.0,77.0,0.0,326.0,8.4,1012.8
532,2020-07-25,22,67.6,57.0,81.0,0.0,331.0,8.1,1012.3
533,2020-07-26,47,68.2,59.0,79.0,0.0,331.0,7.6,1012.65
534,2020-07-27,96,67.8,60.1,80.1,0.0,331.0,6.7,1013.0
535,2020-07-28,238,67.3,60.1,78.1,0.0,331.0,6.5,1012.5
536,2020-07-29,135,67.6,60.1,78.1,0.0,340.0,7.0,1012.7
537,2020-07-30,65,67.1,61.0,78.1,0.0,339.5,7.1,1015.2
538,2020-07-31,99,66.4,60.1,78.1,0.0,339.0,7.1,1016.3
539,2020-08-01,80,67.5,57.9,79.0,0.0,333.0,6.5,1016.2
540,2020-08-02,40,68.2,59.0,80.1,0.0,334.0,6.0,1016.5
541,2020-08-03,86,71.4,62.1,87.1,0.0,330.0,6.7,1016.2
542,2020-08-04,125,67.6,59.0,79.0,0.0,326.0,8.3,1014.9
543,2020-08-05,33,65.3,62.1,73.0,0.0,322.0,7.1,1014.9
544,2020-08-06,90,68.9,62.1,81.0,0.0,338.0,9.2,1012.8
545,2020-08-07,119,69.1,59.0,84.0,0.0,354.0,8.3,1012.8
546,2020-08-08,304,70.2,59.0,84.9,0.0,284.0,7.5,1013.6
547,2020-08-09,74,71.8,62.1,86.0,0.0,307.5,5.8,1012.6
548,2020-08-10,60,70.2,62.1,81.0,0.0,331.0,6.2,1012.2
549,2020-08-11,78,67.6,59.0,79.0,0.0,329.0,6.8,1012.8
550,2020-08-12,240,70.3,62.1,82.0,0.0,330.4,5.8,1012.7
551,2020-08-13,419,77.4,62.1,95.0,0.0,331.8,4.9,1012.4
552,2020-08-14,150,85.3,73.9,100.9,0.0,333.2,5.7,1011.2
553,2020-08-15,73,84.0,72.0,97.0,0.0,334.6,6.8,1010.8
554,2020-08-16,149,84.4,75.0,98.1,0.0,336.0,8.0,1011.3
555,2020-08-17,267,79.3,72.0,95.0,0.0,338.0,6.2,1013.4
556,2020-08-18,162,81.0,70.0,97.0,0.0,340.0,5.5,1013.8
557,2020-08-19,196,78.1,69.1,89.1,0.0,338.0,6.9,1012.6
558,2020-08-20,328,71.4,60.1,84.0,0.0,337.0,9.2,1011.9
559,2020-08-21,303,72.5,62.1,88.0,0.0,347.0,6.7,1011.0
560,2020-08-22,108,73.9,64.0,89.1,0.0,334.0,5.4,1010.7
561,2020-08-23,260,73.0,64.9,84.0,0.0,328.0,5.5,1010.5
562,2020-08-24,121,73.8,66.0,86.0,0.0,330.0,6.3,1010.0
563,2020-08-25,129,69.8,64.0,79.0,0.0,324.0,7.1,1010.8
564,2020-08-26,152,66.2,59.0,75.0,0.0,332.0,7.1,1010.5
565,2020-08-27,141,65.5,59.0,78.1,0.0,349.0,5.6,1009.7
566,2020-08-28,121,66.0,57.0,77.0,0.0,329.0,5.7,1009.4
567,2020-08-29,91,65.5,55.0,77.0,0.0,332.0,5.8,1010.7
568,2020-08-30,39,65.5,55.9,78.1,0.0,335.0,5.5,1010.5
569,2020-08-31,126,65.7,59.0,77.0,0.0,338.0,5.2,1010.0
570,2020-09-01,244,64.2,57.0,73.9,0.0,0.0,6.3,1013.6
571,2020-09-02,168,64.9,60.1,75.0,0.0,111.0,6.8,1016.8
572,2020-09-03,231,64.6,61.0,72.0,0.0,222.0,8.1,1016.8
573,2020-09-04,229,67.1,59.0,81.0,0.0,333.0,6.6,1015.5
574,2020-09-05,84,77.9,61.0,98.1,0.0,344.5,2.9,1013.9
575,2020-09-06,89,86.0,69.1,104.0,0.0,356.0,4.4,1013.0
576,2020-09-07,40,85.8,73.0,102.9,0.0,348.0,5.5,1008.4
577,2020-09-08,230,71.6,64.9,84.0,0.0,332.0,6.6,1005.0
578,2020-09-09,249,63.7,60.1,66.0,0.0,13.0,4.0,1010.0
579,2020-09-10,186,63.3,59.0,68.0,0.0,14.0,2.5,1015.8
580,2020-09-11,148,64.9,57.0,75.9,0.0,351.0,2.1,1016.2
581,2020-09-12,135,68.5,59.0,82.9,0.0,346.0,2.9,1013.0
582,2020-09-13,94,64.0,60.1,72.0,0.0,333.0,5.8,1013.2
583,2020-09-14,302,64.2,60.1,73.9,0.0,337.0,4.8,1015.6
584,2020-09-15,301,66.7,60.1,78.1,0.0,330.0,5.2,1017.6
585,2020-09-16,428,69.1,63.0,80.1,0.0,338.5,5.3,1016.8
586,2020-09-17,695,70.9,66.0,80.1,0.0,347.0,6.4,1014.7
587,2020-09-18,237,69.6,64.9,78.1,0.0,340.0,8.8,1015.4
588,2020-09-19,254,69.3,61.0,80.1,0.0,327.0,6.7,1014.7
589,2020-09-20,301,72.1,59.0,90.0,0.0,338.0,4.3,1011.7
590,2020-09-21,309,69.4,61.0,82.0,0.0,344.0,4.7,1012.8
591,2020-09-22,171,67.8,57.9,81.0,0.0,344.0,5.9,1016.9
592,2020-09-23,324,68.5,57.9,81.0,0.0,350.0,6.3,1018.4
593,2020-09-24,191,70.9,64.9,81.0,0.0,351.0,8.9,1017.0
594,2020-09-25,269,66.4,55.9,75.9,0.0,357.0,6.2,1016.5
595,2020-09-26,71,69.3,59.0,82.9,0.0,344.0,5.8,1016.0
596,2020-09-27,56,77.0,61.0,93.0,0.0,334.0,5.5,1011.6
597,2020-09-28,132,79.0,64.0,99.0,0.0,340.0,3.7,1012.0
598,2020-09-29,51,70.5,63.0,82.9,0.0,341.5,5.2,1015.6
599,2020-09-30,62,71.8,62.1,87.1,0.0,343.0,4.1,1017.4
600,2020-10-01,269,77.7,66.0,93.9,0.0,3.0,3.2,1014.6
601,2020-10-02,63,76.3,64.0,93.0,0.0,344.0,3.5,1014.0
602,2020-10-03,61,73.4,62.1,93.0,0.0,341.0,3.5,1012.8
603,2020-10-04,73,69.1,59.0,84.0,0.0,333.0,4.3,1014.6
604,2020-10-05,204,67.6,57.9,86.0,0.0,335.5,3.5,1015.8
605,2020-10-06,505,66.4,57.9,80.1,0.0,338.0,3.7,1015.1
606,2020-10-07,247,61.7,57.0,68.0,0.0,334.0,5.4,1013.5
607,2020-10-08,90,62.8,59.0,71.1,0.0,338.0,5.5,1014.1
608,2020-10-09,302,64.8,61.0,73.0,0.0,342.0,4.3,1014.4
609,2020-10-10,185,65.8,57.9,75.9,0.0,346.0,7.6,1014.8
610,2020-10-11,163,66.6,57.0,79.0,0.0,328.0,7.0,1018.1
611,2020-10-12,159,68.2,55.0,84.0,0.0,336.5,4.0,1018.5
612,2020-10-13,237,69.6,55.0,86.0,0.0,345.0,4.8,1017.9
613,2020-10-14,109,73.0,60.1,89.1,0.0,347.0,5.0,1017.9
614,2020-10-15,38,78.3,63.0,93.0,0.0,313.0,5.5,1014.8
615,2020-10-16,33,76.3,63.0,93.9,0.0,156.5,3.5,1014.0
616,2020-10-17,33,74.8,60.1,93.9,0.0,0.0,3.0,1013.2
617,2020-10-18,130,71.4,59.0,87.1,0.0,319.0,4.4,1014.8
618,2020-10-19,180,67.5,57.0,84.9,0.0,349.0,3.8,1014.8
619,2020-10-20,181,68.7,57.0,86.0,0.0,345.0,2.9,1011.7
620,2020-10-21,134,69.1,57.0,86.0,0.0,340.0,3.6,1009.3
621,2020-10-22,201,64.9,55.9,79.0,0.0,331.0,6.2,1010.3
622,2020-10-23,77,62.1,55.0,73.9,0.0,322.0,5.5,1014.4
623,2020-10-24,106,61.2,53.1,71.1,0.0,353.0,5.0,1014.7
624,2020-10-25,67,62.4,55.9,71.1,0.0,312.0,6.0,1013.2
625,2020-10-26,79,63.5,54.0,75.9,0.0,326.5,5.6,1019.0
626,2020-10-27,206,62.1,48.9,79.0,0.0,341.0,5.2,1018.2
627,2020-10-28,316,62.1,50.0,78.1,0.0,349.0,3.0,1018.1
628,2020-10-29,120,61.0,48.0,75.9,0.0,353.0,3.1,1017.8
629,2020-10-30,107,59.0,48.0,72.0,0.0,352.0,3.9,1017.5
630,2020-10-31,220,60.8,46.9,75.9,0.0,355.0,1.9,1018.2
631,2020-11-01,41,61.0,48.0,79.0,0.0,5.0,2.1,1019.6
632,2020-11-02,63,62.8,51.1,79.0,0.0,347.0,2.7,1018.3
633,2020-11-03,83,58.8,50.0,78.1,0.0,332.0,3.7,1018.5
634,2020-11-04,136,60.1,48.0,75.0,0.0,340.0,3.4,1022.4
635,2020-11-05,63,64.2,53.1,78.1,0.0,348.0,2.9,1015.6
636,2020-11-06,61,57.7,51.1,62.1,0.0,305.0,11.7,1008.8
637,2020-11-07,47,53.6,48.9,62.1,0.0,293.0,5.6,1006.5
638,2020-11-08,77,51.3,42.1,57.9,0.0,311.0,13.0,1013.85
639,2020-11-09,107,47.3,36.0,60.1,0.0,353.0,4.7,1021.2
640,2020-11-10,314,50.7,36.0,63.0,0.0,21.0,3.7,1023.1
641,2020-11-11,139,54.0,48.0,61.0,0.0,316.0,4.1,1018.6
642,2020-11-12,444,52.5,44.1,63.0,0.0,353.0,3.2,1018.3
643,2020-11-13,396,52.2,42.1,64.0,0.0,146.0,6.6,1020.4
644,2020-11-14,62,50.9,43.0,59.0,0.0,359.0,3.4,1024.5
645,2020-11-15,99,52.7,39.9,66.9,0.0,10.0,3.2,1024.5
646,2020-11-16,192,57.0,44.1,73.0,0.0,0.0,1.6,1016.5
647,2020-11-17,84,60.1,54.0,66.0,0.0,62.5,11.9,1012.3
648,2020-11-18,100,59.2,51.1,64.9,0.0,125.0,6.5,1017.8
649,2020-11-19,120,53.1,46.0,62.1,0.0,328.0,5.0,1024.7
650,2020-11-20,79,53.1,43.0,66.9,0.0,340.0,2.8,1023.6
651,2020-11-21,134,50.4,39.0,64.0,0.0,352.0,3.0,1021.7
652,2020-11-22,54,48.6,37.0,62.1,0.0,353.0,4.9,1017.8
653,2020-11-23,183,52.2,45.0,60.1,0.0,354.0,3.2,1017.0
654,2020-11-24,129,52.2,42.1,68.0,0.0,336.0,4.5,1019.3
655,2020-11-25,105,51.6,44.1,61.0,0.0,338.0,4.9,1022.6
656,2020-11-26,33,51.4,39.0,64.9,0.0,347.0,4.2,1022.6
657,2020-11-27,101,49.5,37.0,64.9,0.0,196.5,3.2,1023.2
658,2020-11-28,210,47.7,34.0,64.0,0.0,46.0,3.2,1023.5
